Column1,Èý´ÓÐÖ-Èý´ÓµÜ,ÒåÄ¸-ÒåÅ®,ÒåÄ¸-Òå×Ó,Òå¸¸-ÒåÅ®,Òå¸¸-Òå×Ó,Ç×¼Ò-Ç×¼Ò,´Ó×æ¹Ã-´ÓÖ¶Ëï,´Ó×æÄ¸-´ÓËïÅ®,´Ó×æ¸¸-´ÓËïÅ®,´Ó×æ¸¸-´ÓËï×Ó,²®Ä¸-Ö¶Å®,²®Ä¸-Ö¶×Ó,²®¸¸-Ö¶Å®Ðö,²®¸¸-Ö¶Ï±,²®¸¸-Ö¶×Ó,ÐÖ-ÃÃ,ÐÖ-µÜ,¹«¹«-¶ùÏ±,ÑøÄ¸-ÑøÅ®,ÑøÄ¸-Ñø×Ó,Ñø¸¸-ÑøÅ®,Ñø¸¸-Ñø×Ó,ÔÙ´ÓÐÖ-ÔÙ´ÓµÜ,Êå-É©,ÊåÄ¸-Ö¶Å®,ÊåÄ¸-Ö¶×Ó,Êå¸¸-Ö¶Å®,Êå¸¸-Ö¶×Ó,Í¬Ä¸Òì¸¸ÐÖ-Í¬Ä¸Òì¸¸ÃÃ,Í¬Ä¸Òì¸¸ÐÖ-Í¬Ä¸Òì¸¸µÜ,Í¬Ä¸Òì¸¸½ã-Í¬Ä¸Òì¸¸ÃÃ,Í¬Ä¸Òì¸¸½ã-Í¬Ä¸Òì¸¸µÜ,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸ÃÃ,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸µÜ,Í¬¸¸ÒìÄ¸½ã-Í¬¸¸ÒìÄ¸ÃÃ,ÌÃ²®-ÌÃÖ¶,ÌÃÐÖ-ÌÃÃÃ,ÌÃÐÖ-ÌÃµÜ,ÌÃ½ã·ò-ÌÃÄÚµÜ,ÌÃ½ã-ÌÃÃÃ,ÌÃ½ã-ÌÃµÜ,ÌÃ×æÄ¸-ÌÃÖ¶Ëï,ÌÃ×æ¸¸-ÌÃÖ¶Ëï,ÍâÔø×æÄ¸-ÍâÔøËï,ÍâÔø×æ¸¸-ÍâÔøËï,Íâ×æÄ¸-ÍâËïÅ®,Íâ×æÄ¸-ÍâËï×Ó,Íâ×æ¸¸-ÍâËïÅ®,Íâ×æ¸¸-ÍâËï×Ó,·ò-ÆÞ,ÃÃ·ò-ÆÞ½ã,½ã·ò-ÃÃ·ò,½ã·ò-ÆÞµÜ,½ã-ÃÃ,½ã-µÜ,¹Ã-É©,¹ÃÄ¸-Ö¶Å®,¹ÃÄ¸-Ö¶×Ó,¹Ã¸¸-Ö¶×Ó,¹Ã±íÐÖ-¹Ã±íÃÃ,¹Ã±íÐÖ-¹Ã±íµÜ,¹Ã±í½ã-¹Ã±íÃÃ,¹Ã±í½ã-¹Ã±íµÜ,ÒÌÄ¸-ÍâÉû,ÒÌÄ¸-ÍâÉûÅ®,ÒÌ¸¸-ÍâÉû,ÒÌ±íÐÖ-ÒÌ±íÃÃ,ÒÌ±íÐÖ-ÒÌ±íµÜ,ÒÌ±í½ã-ÒÌ±íÃÃ,ÒÌ±í½ã-ÒÌ±íµÜ,ÆÅÆÅ-¶ùÏ±,ÔÀÄ¸-Å®Ðö,ÔÀ¸¸-Å®Ðö,¸ÉÂè-¸ÉÅ®¶ù,¸Éµù-¸É¶ù×Ó,Òì¸¸ÒìÄ¸ÐÖ-Òì¸¸ÒìÄ¸ÃÃ,Òì¸¸ÒìÄ¸½ã-Òì¸¸ÒìÄ¸ÃÃ,Òì¸¸ÒìÄ¸½ã-Òì¸¸ÒìÄ¸µÜ,µÜÏ±-²®,×å²®Êå-×åÖ¶,×å½ã-×åÃÃ,Ôø×æÄ¸-ÔøËïÅ®,Ôø×æÄ¸-ÔøËï×Ó,Ôø×æ¸¸-ÔøËïÅ®,Ôø×æ¸¸-ÔøËï×Ó,Ä¸-Å®,Ä¸-×Ó,¸¸-Å®,¸¸-×Ó,×æÏÈ-ºó´ú,×æÄ¸-ËïÅ®,×æÄ¸-Ëï×Ó,×æ¸¸-ËïÅ®,×æ¸¸-Ëï×Ó,¼ÌÐÖ-¼ÌÃÃ,¼ÌÐÖ-¼ÌµÜ,¼ÌÍâ×æÄ¸-¼ÌÍâËïÅ®,¼ÌÍâ×æ¸¸-¼ÌÍâËï×Ó,¼Ì½ã-¼ÌÃÃ,¼Ì½ã-¼ÌµÜ,¼ÌÄ¸-¼ÌÅ®,¼ÌÄ¸-¼Ì×Ó,¼Ì¸¸-¼ÌÅ®,¼Ì¸¸-¼Ì×Ó,¼Ì×æÄ¸-¼ÌËïÅ®,¼Ì×æÄ¸-¼ÌËï×Ó,¼Ì×æ¸¸-¼ÌËïÅ®,¼Ì×æ¸¸-¼ÌËï×Ó,¾Ë¹«-ÉûËï,¾ËÄ¸-ÍâÉû,¾ËÄ¸-ÍâÉûÅ®,¾Ë¸¸-ÍâÉû,¾Ë¸¸-ÍâÉûÅ®,¾Ë¸¸-ÉûÅ®Ðö,¾Ë±íÐÖ-¾Ë±íµÜ,¾Ë±í½ã-¾Ë±íÃÃ,¾Ë±í½ã-¾Ë±íµÜ,±íÐÖ-±íµÜ,±í½ã-±íÃÃ,±í½ã-±íµÜ,±íÉ©-±íÐ¡Êå,¸ß×æÄ¸-ÐþËï,¸ß×æ¸¸-ÐþËï
ÌÃ×æ¸¸-ÌÃÖ¶Ëï,-0.356179436,0.048463216,-0.160516233,-0.130337674,0.036053149,0.268568549,-0.331988587,0.007129803,0.527276836,0.089663422,-0.118720756,-0.470568727,-0.369987597,0.09706576,0.14700304,0.138719172,0.307847988,0.266072557,-0.065376746,-0.211369913,-0.185081501,0.148589646,0.006892465,0.084948204,0.308189641,0.180438354,-0.119701896,-0.158275559,-0.078584129,-0.098809937,-0.491270542,-0.145751698,-0.223532293,0.108287633,-0.090253612,0.019838644,0.009985191,-0.134749404,-0.187483053,0.175285861,0.381278936,0.333795108,1,0.422598213,-0.358547508,0.153457489,0.200576241,0.003666485,-0.081089781,0.506836825,-0.335535604,-0.192494507,-0.213659645,0.359408583,0.031598808,-0.030060259,0.158666399,0.384499124,-0.186537193,-0.322801622,-0.047619154,0.12122711,0.338088756,-0.575774291,0.321693881,0.203373631,0.186048836,-0.096664936,0.048279095,0.275729688,0.078833308,-0.094021832,0.06868934,0.096458185,-0.106218665,-0.367961629,-0.379824851,-0.229505673,0.024044134,-0.178874572,-0.186457462,0.402073874,0.089307134,0.323129551,0.300146072,0.442886547,0.1710743,0.132564359,0.462915483,-0.106780216,-0.001127098,-0.022749326,-0.082894588,0.186316235,-0.185181179,-0.128534505,0.021035221,-0.13567763,-0.191020352,0.246304527,0.213977547,-0.249952895,0.037838459,0.127011537,-0.555276061,-0.191212502,-0.506985103,-0.085394551,0.526325218,0.595577766,-0.230508333,0.125209999,0.061197039,-0.165830552,0.164660375,-0.169892572,-0.380299293,0.107109659,0.191700954,0.469305796,0.043983402,-0.459508073,-0.019686541
ÍâÔø×æÄ¸-ÍâÔøËï,-0.23820652,0.173088103,-0.260188644,-0.576673366,-0.350397836,0.149716494,0.044467939,0.16089384,0.434797537,0.196917676,0.289843778,-0.60792203,-0.433967634,0.413985218,-0.23075563,0.546468773,0.393097576,-0.339905738,0.160818758,-0.579974595,-0.451013394,0.560575156,-0.539805387,-0.062752417,0.187339237,-0.239311673,0.620012536,0.267850251,-0.409284531,-0.656728505,-0.694673378,-0.455421754,-0.695497573,0.077706357,-0.457643421,0.049917548,0.487135339,-0.378064213,-0.050442837,0.471142754,-0.099139167,0.107404066,0.422598213,1,-0.010409099,0.592673369,0.662018163,0.217658113,0.216730668,0.32599258,-0.629551264,-0.562067144,-0.127383921,0.66290503,0.181374619,0.038309511,0.625081767,0.123179869,-0.611970833,-0.55289008,-0.60653225,0.296642991,0.320999845,-0.316575027,0.450438112,0.399705793,0.556597838,-0.410519727,0.139598762,0.031386674,-0.354412797,-0.649558052,-0.565114112,0.486415165,0.292719328,-0.140237408,-0.3429903,0.21085145,-0.233828091,0.091695422,-0.09243155,0.486839967,0.398952036,0.374467753,0.468796373,0.456351727,0.335201875,0.215900478,0.629794452,0.237478047,0.69677995,0.362240107,0.31033482,0.724987099,-0.779498972,0.147693476,0.079312963,-0.554690577,-0.416507558,-0.46310942,-0.169439442,-0.758934982,-0.470118238,-0.449626969,-0.233973801,-0.40289886,-0.623656615,0.336112764,-0.067330843,0.485922903,0.276635534,-0.044153369,0.307985281,0.237139819,-0.021382056,0.045941593,0.086086414,0.520000443,0.581161854,0.238687452,0.226435257,-0.209221715,0.473958312
ÍâÔø×æ¸¸-ÍâÔøËï,-0.255756538,-0.064568426,0.016800504,-0.084941999,-0.174269986,-0.220976409,0.569183222,0.329204352,-0.151398026,0.039194324,0.163925487,0.186215488,-0.024201017,-0.117001059,-0.318048891,0.158207661,-0.144423207,-0.195042022,-0.038165225,0.04160555,0.241848874,0.43123084,-0.343563995,-0.32357152,-0.136229544,-0.336079242,0.223282701,0.10013086,-0.197776443,-0.006727903,0.080415495,0.124032012,-0.058406785,-0.196995664,-0.143913568,-0.048917383,0.092632566,-0.188612447,0.247596359,-0.206135282,-0.478405971,-0.048498597,-0.358547508,-0.010409099,1,-0.003843007,0.373950797,-0.174158433,0.205940786,-0.335646578,-0.074022267,-0.130229026,-0.008675421,-0.183463164,0.182232846,-0.088843742,0.030105886,-0.389540121,-0.045545865,0.041100459,-0.126818388,-0.173857415,-0.296693433,0.34921946,-0.189310507,-0.096015233,-0.002436167,-0.119778212,-0.176626776,-0.5164462,-0.012401511,0.07655152,-0.032331986,0.118118268,0.049203312,0.113006851,0.215832841,0.073269683,-0.188661228,0.281243448,-0.036697354,0.004117442,0.097954035,0.026197242,0.16488379,-0.035178658,0.142420394,0.062078403,0.047101711,-0.068431452,0.350884832,0.238294643,0.241717085,0.091064047,-0.074714645,-0.008850095,0.0808452,0.070129606,0.000143726,-0.43417516,0.089434489,-0.077786217,-0.000401169,-0.194377224,0.13230918,0.027055665,0.380932435,0.296766453,-0.401376821,-0.084820506,-0.070835226,0.156302349,0.596807307,0.565358222,-0.476427803,-0.098013239,0.263000627,-0.199669618,-0.201020679,-0.481440919,-0.032760656,0.487179604,0.162082196
Íâ×æÄ¸-ÍâËïÅ®,-0.356147216,0.251920861,-0.330182588,-0.693199948,-0.070493312,0.313885338,-0.113927121,0.072644544,0.334915932,0.476230057,0.196348547,-0.481017883,-0.292955157,0.001379081,-0.218053603,0.482234144,0.305540481,-0.262913261,0.322808818,-0.432104856,-0.499802077,0.257501184,-0.502310399,0.032211224,0.041839861,-0.084183708,0.616954102,0.207138064,-0.268585102,-0.570493848,-0.483961872,-0.385998178,-0.509373336,0.275476106,-0.403958532,0.151859374,0.74609849,-0.186656042,-0.260954603,0.585964187,0.082318444,0.015716738,0.153457489,0.592673369,-0.003843007,1,0.520254664,0.284786118,0.231619347,0.31466608,-0.55278423,-0.424513389,-0.271159769,0.512935788,0.382761067,-0.009293071,0.226305731,0.060516312,-0.590469512,-0.613725426,-0.354901403,0.018818658,0.236972653,-0.337752435,0.312488428,0.435620745,0.66104926,-0.254187963,0.300697247,0.156307146,-0.500892272,-0.448679454,-0.599007738,0.073621989,0.151423342,-0.160577483,-0.410023786,0.224178525,-0.283451504,0.1347417,0.085065487,0.400148327,0.533817624,0.432852188,0.318897306,0.443843796,0.417402952,0.410284935,0.526774788,-0.006549556,0.538703888,0.463152809,0.008856122,0.515741172,-0.62594239,0.460376533,-0.015765798,-0.463871532,-0.294897526,-0.433409181,-0.201138917,-0.518142732,-0.475613485,-0.437249623,-0.415429681,-0.299726293,-0.515438684,0.183881215,-0.101197626,0.184229078,0.023994848,0.028139136,0.161126313,0.13463741,0.210678149,0.188905673,0.25609829,0.734176376,0.309430964,0.314590374,0.473831744,-0.344302248,0.319732322
Íâ×æÄ¸-ÍâËï×Ó,-0.410834871,0.097852628,-0.168796998,-0.451472405,-0.281306607,0.166368098,0.133994304,0.452921609,0.256797965,0.376360054,0.231700529,-0.331014758,-0.478795897,0.044586229,-0.241193442,0.553366671,0.219457566,-0.371404615,0.072127639,-0.360579366,-0.214910286,0.665611478,-0.576106021,-0.127015464,0.220141874,-0.191875605,0.728401407,0.073646602,-0.399733975,-0.521984587,-0.61552861,-0.574559795,-0.510116782,-0.082382207,-0.481270439,0.150632677,0.472831986,-0.461108773,-0.080635922,0.180531312,-0.18818366,-0.073955331,0.200576241,0.662018163,0.373950797,0.520254664,1,0.17652249,0.399073797,0.057326029,-0.626214557,-0.658588741,-0.124086235,0.349587761,0.230997323,-0.150043694,0.418698033,-0.126161423,-0.440263731,-0.547981005,-0.554330715,-0.114599594,-0.052507391,-0.096100252,0.384287211,0.321671165,0.479790691,-0.533112843,0.106978854,-0.252298102,-0.283778761,-0.52849464,-0.376208835,0.466989882,0.064792858,-0.122774087,-0.275334066,0.235257936,-0.252640626,0.145383853,-0.168614199,0.25160647,0.299433155,0.510260362,0.698779808,0.325041561,0.520700832,0.420455169,0.722747992,0.040966018,0.780318111,0.19384019,0.244318326,0.634548702,-0.672176016,0.145260068,0.252849856,-0.263273954,-0.460374352,-0.449337856,0.05575375,-0.447050551,-0.271544463,-0.192129761,-0.275967136,-0.313812666,-0.357413083,0.537132976,-0.080717103,0.407855252,-0.0603211,0.104392467,0.476565927,0.20571038,-0.188375414,0.131199944,0.080011871,0.265469561,0.264444993,0.038869417,0.266219017,-0.005281127,0.407776086
Íâ×æ¸¸-ÍâËïÅ®,-0.018878619,0.288197108,-0.040544537,-0.132022171,-0.234061967,-0.103969101,0.116952947,0.140506235,0.014717598,0.007341531,0.158629508,-0.071964773,-0.013951767,0.018916778,0.09888537,-0.079173515,-0.318591537,-0.153873997,0.087573646,-0.332572405,-0.202051672,-0.087925506,-0.214072437,0.000344157,0.365127684,0.062332323,0.240142849,0.259107558,-0.168491944,-0.405454733,-0.405797004,-0.35553141,-0.48356049,-0.093663458,-0.283234754,0.341506583,0.170238575,-0.063003003,0.046976587,0.222800464,0.001103616,-0.001837959,0.003666485,0.217658113,-0.174158433,0.284786118,0.17652249,1,0.332450579,-0.083017032,-0.177242496,-0.183879663,-0.0602216,-0.193183082,-0.260705086,0.215680775,0.278119349,-0.089754072,-0.220424635,-0.093658363,-0.249575767,0.107605919,0.006275319,0.133040745,0.253029902,0.312906365,0.090638575,-0.110710639,0.063996333,0.089653809,-0.34868913,-0.315675693,-0.329140258,0.272093837,0.235281219,0.056885777,-0.096706311,0.098230596,0.032984146,0.205162549,0.197350401,0.015001135,-0.045585658,0.324349234,0.405316939,-0.115129196,-0.071920695,0.216712328,0.135354827,0.2993334,0.321496975,0.099532185,0.190422472,0.222548631,-0.358983284,-0.049289037,0.160041852,-0.119951852,-0.344784119,-0.366807514,-0.162929963,-0.271297454,-0.227013382,-0.230227298,-0.007860673,-0.212136803,-0.149094084,0.138088745,-0.228910954,0.126949379,0.089522419,0.028719435,0.025582567,-0.207218906,0.049879415,0.104339751,0.001617793,0.197433326,0.18135369,0.033392106,-0.061730156,0.15960731,0.397449848
Íâ×æ¸¸-ÍâËï×Ó,-0.128235673,0.276366655,0.139356197,-0.278595926,-0.480203878,0.121893286,-0.015709716,0.400677866,-0.00089035,0.018932708,0.719795855,0.02381315,-0.196808575,-0.027625415,-0.373672444,-0.100399637,-0.061733644,-0.238466632,0.03352046,-0.368250131,-0.354000031,0.202357126,-0.483532487,0.297873941,0.154499196,-0.307887409,0.421306274,0.046893011,-0.355874021,-0.539535525,-0.388631358,-0.320446301,-0.308822137,-0.051774559,-0.370393341,0.208282693,0.266533638,-0.443009689,0.197077009,0.262572079,-0.372460257,-0.099724335,-0.081089781,0.216730668,0.205940786,0.231619347,0.399073797,0.332450579,1,-0.334659047,-0.247689312,-0.196032599,0.136165112,-0.021875001,-0.096178974,-0.028395791,0.185113967,-0.41692838,-0.158080263,-0.241132289,-0.47094383,-0.047716635,-0.089479797,0.31900752,0.686444672,0.290994356,0.182346283,-0.063506943,0.169932619,-0.150702865,-0.333225071,-0.26795561,-0.310064138,0.303603913,0.245811285,0.341397775,-0.19539141,0.591933366,-0.051067439,0.132640311,-0.034739506,-0.307228439,-0.105539813,0.041515828,0.309981805,-0.244189483,-0.080390441,0.010709024,0.114749699,0.095148757,0.571053126,0.039414486,0.294959109,0.306477416,-0.373177032,0.24606149,0.74638842,0.04933856,-0.329272658,-0.503971751,-0.000177549,-0.353140039,-0.293540497,-0.286495388,0.036187725,-0.217248566,-0.145847508,0.075572395,-0.43678595,-0.12628222,0.261908237,0.12960283,0.010212046,-0.161398204,-0.038822236,0.566445859,0.26705108,0.240246922,0.14577488,-0.324527893,0.088286068,0.18035247,0.404669524
·ò-ÆÞ,-0.175781944,0.131411097,-0.008341124,-0.10011406,0.243193266,0.283097115,-0.271096429,-0.170356437,0.305630546,-0.032554685,-0.333363377,-0.618269453,-0.322175883,-0.072852758,0.152521789,0.328682705,0.433602339,-0.0584885,0.237488327,-0.069011239,-0.108593195,0.220398026,0.099841225,0.124808441,-0.076152227,0.199901008,0.109852049,-0.090506044,0.074998623,0.056925285,-0.206105347,0.15094769,-0.133418847,0.468334888,0.257366784,-0.138514537,0.348758072,0.006331258,-0.478581535,0.237137229,0.535699878,-0.010143204,0.506836825,0.32599258,-0.335646578,0.31466608,0.057326029,-0.083017032,-0.334659047,1,-0.156837459,-0.231371517,-0.198218104,0.541764354,0.142715493,-0.096650557,0.121665071,0.342932609,-0.471008606,-0.344123531,0.0560805,0.110532407,0.300257187,-0.686348798,0.066174085,0.00265239,0.542950945,-0.273461958,-0.007249022,0.368430093,-0.096057458,-0.282022361,-0.138592811,-0.224212397,-0.309921345,-0.295629567,-0.129914558,-0.176446398,-0.343041985,-0.240462334,-0.28577218,0.396318279,-0.047145878,0.145251205,-0.075064444,0.56250117,0.223745246,0.237252423,0.391660882,-0.027335331,-0.041202028,0.206301896,-0.470882849,0.053461753,-0.073174208,0.304178119,-0.366707029,-0.47711092,0.040149452,0.344585744,0.075623987,-0.191914002,0.065288478,-0.006935276,-0.55289494,-0.135277619,-0.451137169,-0.020093198,0.369242887,0.393613243,-0.251081123,-0.057335923,-0.18448851,0.03135947,0.220573486,-0.151162432,-0.090950636,0.419525561,0.233950148,0.546147608,0.584850404,-0.505971836,-0.119083367
ÃÃ·ò-ÆÞ½ã,0.30969457,-0.036626879,0.277656786,0.678618447,0.018429798,-0.126063024,0.114766659,-0.345096243,-0.498223376,-0.240264836,-0.190844529,0.333558648,0.404203885,-0.033108053,0.006162808,-0.499650406,-0.378060091,-0.082532207,0.051292796,0.352339949,0.347180295,-0.455657921,0.518749506,0.115231213,-0.192716506,0.189350335,-0.463795705,-0.061999043,0.379029286,0.442930183,0.527914649,0.516299038,0.453426422,0.120441589,0.432232386,-0.07419131,-0.547687224,0.295243708,0.151982174,-0.24661462,-0.103190051,-0.131575948,-0.335535604,-0.629551264,-0.074022267,-0.55278423,-0.626214557,-0.177242496,-0.247689312,-0.156837459,1,0.59924294,0.210299844,-0.462465979,-0.45515813,-0.00493166,-0.36254366,-0.139406398,0.562641143,0.51336307,0.498069363,-0.087522691,-0.204193455,0.198843977,-0.380613956,-0.445978311,-0.426942954,0.456704464,-0.051029772,-0.047463738,0.068935685,0.39099414,0.421292833,-0.299990154,-0.074055277,0.101635034,0.208304085,-0.07872433,0.184236184,-0.32853238,0.075862789,-0.521423719,-0.351773188,-0.514226714,-0.446466074,-0.622718563,-0.567846712,-0.37721056,-0.681660223,-0.210360046,-0.632707134,-0.263548521,-0.170678154,-0.545934489,0.685764779,-0.132842941,-0.089266886,0.33142115,0.337130525,0.412515664,0.101050405,0.551049366,0.423074991,0.157419812,0.485732052,0.365002981,0.574737957,-0.285124792,-0.085937691,-0.355068652,0.078856835,-0.114816533,-0.217636726,-0.018329608,-0.151732076,-0.074241341,-0.100910228,-0.368876113,-0.368194009,-0.409071963,-0.182100049,0.279274393,-0.224306748
½ã·ò-ÃÃ·ò,0.334212658,-0.297078674,-0.086875472,0.249391749,-0.058423269,-0.008147259,-0.230586383,-0.308668978,-0.280840525,-0.29730014,-0.037631691,0.456630557,0.447443413,-0.032418702,-0.032322246,-0.487974502,-0.093582345,0.209375958,-0.266745044,0.302666329,0.222212074,-0.585074904,0.407688297,0.391364657,0.037553234,0.033208431,-0.598611511,-0.03879038,0.301309091,0.234812269,0.408843692,0.411178326,0.392383703,0.036246002,0.18316974,0.071618335,-0.399646126,0.44615773,0.51093967,0.079227422,-0.11419111,-0.386503587,-0.192494507,-0.562067144,-0.130229026,-0.424513389,-0.658588741,-0.183879663,-0.196032599,-0.231371517,0.59924294,1,0.243042682,-0.461743813,-0.182249389,0.155970722,-0.345970753,-0.005831256,0.538607211,0.569918537,0.391553157,0.139475816,0.260447973,0.164473898,-0.386944623,-0.440005368,-0.453087257,0.579292753,0.304239894,-0.017546224,0.345551868,0.408369731,0.393172624,-0.337136238,0.142496145,0.238998051,0.471303201,-0.074168281,0.212176272,-0.238368341,0.164364649,-0.490395861,-0.336062208,-0.437220465,-0.373857913,-0.487809432,-0.56254867,-0.417070885,-0.661510199,-0.169416033,-0.676886501,-0.244882057,-0.150013028,-0.450870448,0.530915248,-0.026705953,-0.046720807,0.328773509,0.494776622,0.279177286,-0.128698344,0.376284912,0.170687301,-0.003992161,0.223253861,0.220649116,0.311015407,-0.340412243,-0.120645595,-0.445571378,0.14490977,-0.272397286,-0.17350646,-0.27155969,0.001374506,-0.000360326,-0.047281481,-0.201689699,-0.205061482,-0.266346698,-0.244492735,0.057633949,-0.220602108
½ã·ò-ÆÞµÜ,0.207571896,-0.03644055,0.230034617,0.006589033,-0.297849061,0.248664609,0.067150821,-0.200615478,-0.117391902,-0.159003935,0.121104936,-0.044845029,0.177056226,-0.199533351,-0.059145848,0.063928767,0.246673335,0.050912462,0.02294955,-0.229611102,-0.003067824,-0.020577133,-0.125780088,0.142341286,0.071336213,-0.029705703,0.065229883,0.227349885,-0.133758745,0.041504277,-0.093860818,-0.100214541,-0.174525609,0.230048298,-0.07179633,-0.083904662,-0.025991966,0.037988703,0.201931386,-0.023591839,-0.043085341,-0.315455035,-0.213659645,-0.127383921,-0.008675421,-0.271159769,-0.124086235,-0.0602216,0.136165112,-0.198218104,0.210299844,0.243042682,1,-0.131015839,0.165530524,0.059385272,0.091809203,0.119678241,0.156924212,0.1830374,-0.028078574,0.452638845,-0.0875696,0.018108416,-0.102013673,-0.065909884,0.070787834,-0.044427875,-0.045279264,0.019084157,0.073643428,-0.050220218,0.009623164,0.124849053,0.169845167,0.62334754,0.353997566,0.246352644,-0.124389028,-0.355893712,0.049840064,-0.139892499,-0.242945489,-0.057707147,-0.028492395,-0.150833027,-0.383206968,-0.10884187,-0.123634654,-0.1237504,-0.160176861,-0.457323975,-0.146336602,0.082280977,-0.005281777,0.031761293,0.012286193,-0.166013847,0.191829911,0.012179089,-0.220142786,-0.104461637,-0.055124535,-0.052321752,0.132971097,-0.434029411,-0.031549379,-0.010361446,-0.167314308,-0.241906148,0.255639212,-0.269526677,-0.090783149,-0.092197772,0.114444948,0.278103435,0.064087067,0.039358164,0.257099886,0.009522702,0.014417328,-0.090950805,0.165933987
½ã-ÃÃ,-0.289328967,0.267648044,-0.174456888,-0.450113632,-0.045770148,0.334143637,-0.151447088,-0.152291219,0.300754982,0.07821628,0.076037015,-0.63675917,-0.518549383,0.242643418,-0.188958711,0.666658489,0.654414906,-0.286517503,0.181604731,-0.319253081,-0.376753616,0.382419968,-0.331272455,0.004557052,-0.155454632,-0.121595472,0.399073223,0.064454481,-0.077438295,-0.289680573,-0.275716354,-0.13169883,-0.286109412,0.367693269,-0.071043418,-0.046368201,0.528037136,-0.192789207,-0.240477672,0.450993274,0.214000529,0.143656326,0.359408583,0.66290503,-0.183463164,0.512935788,0.349587761,-0.193183082,-0.021875001,0.541764354,-0.462465979,-0.461743813,-0.131015839,1,0.466185682,0.02382698,0.361125281,0.193842141,-0.596242411,-0.52048485,-0.28266051,0.279095773,0.273376677,-0.530597444,0.263932129,0.344734415,0.651428173,-0.306618982,0.236478151,0.282667457,-0.277933198,-0.484672608,-0.478190821,0.135710837,-0.027661199,-0.105753142,-0.381598774,0.213069406,-0.318305979,-0.10582591,-0.051653361,0.334855478,0.259672632,0.104567184,0.040970866,0.546034371,0.388521194,0.113393286,0.476049149,-0.004477372,0.41826488,0.165019202,-0.136787802,0.418883731,-0.410025526,0.39662679,-0.23314439,-0.45769157,-0.078017001,-0.094053098,-0.005126766,-0.501015124,-0.308496155,-0.306753475,-0.346581336,-0.382208633,-0.5743699,0.188024127,-0.01910889,0.291786377,0.040484106,-0.067942919,0.093356431,0.19063538,0.34370932,0.139408053,0.146264688,0.604380677,0.474736416,0.476003207,0.468229548,-0.507433233,0.085701243
½ã-µÜ,-0.155730531,-0.03190829,-0.197607585,-0.445290146,0.109442273,0.49439417,0.00079007,-0.206836121,0.185421975,0.242921878,-0.121493442,-0.301310844,-0.279468495,-0.08087835,-0.00797714,0.518935638,0.563922573,0.041943929,0.0599535,-0.142036058,-0.201178916,0.13752253,-0.276386528,-0.201688303,-0.132946193,-0.104223743,0.224053083,0.013171722,0.023795453,0.062458613,-0.025290445,-0.007174285,-0.121457656,0.294527999,-0.147515044,-0.063668958,0.605651326,0.135539549,-0.095196161,0.271802436,0.269664558,-0.107056411,0.031598808,0.181374619,0.182232846,0.382761067,0.230997323,-0.260705086,-0.096178974,0.142715493,-0.45515813,-0.182249389,0.165530524,0.466185682,1,0.020090029,-0.013779681,0.062465899,-0.283588685,-0.269305506,-0.068954795,0.23208158,0.243514954,-0.390726343,-0.210153841,0.123209025,0.467816874,-0.247446513,0.09737084,0.113362457,0.017356208,-0.114478888,-0.215726019,-0.168253613,-0.128592423,0.270173751,0.112519677,0.137432556,-0.267443787,-0.084507726,-0.031492142,0.278298134,0.212754206,0.129908119,0.044225202,0.435472804,0.473524795,0.328269174,0.43284208,-0.230577521,0.138979413,-0.137838801,-0.220579136,0.260085674,-0.160563079,0.434487989,-0.361420136,-0.221878143,0.227869545,-0.099547069,-0.026398171,-0.16605245,-0.237535778,-0.110489279,-0.494823458,-0.47812713,-0.429305677,-0.001467547,-0.012700589,0.145777106,-0.28485471,-0.246911059,0.182470041,0.216299418,0.210070211,0.123123322,0.101041451,0.452657744,0.148064747,0.427376714,0.400459418,-0.471027312,-0.010006351
