关系,互动强度,交配,亲密性,代沟评估,依恋,信任评估,信息传递,共有式分享,关系效价,具体性,冲突,可见性,同步性,品德评估,商品交换,对相关人员的重要性,对社会的重要性,平等性,强迫,持久性,服务交换,期待互惠性,正式性,爱的表达,独特性,理性,社会情感性,积极性,空间距离,职业性,联盟/联合组织,谈判,金钱交换,k3
姐妹,0.9029862415915054,-0.4821366231571233,1.300049715481049,-1.033860251162976,1.3323550726941886,1.0863951679392228,1.3431920211910118,0.4055571963908406,0.1390298109711294,-0.1086692142199618,0.1658797619577126,0.1023174694807969,0.3066552480837612,0.0314085731983789,0.1175868914872957,-0.326432377718787,0.4800294463403521,0.3156169121755315,-0.0078849115330287,0.17614099114289,0.0042403325123236,-0.417979342423999,-0.7509906169810193,0.9559193978340236,-0.0087313617562021,-0.2406287673849643,0.3619251863885994,1.0631343525486487,1.3509037366925605,-0.5653405209846134,-0.4354216130533927,-0.0540097262456074,-0.5988673167966828,2
姐弟,0.7824454306418666,-0.5405318683694412,0.0829253442596813,-0.9013413902026524,0.1509994583290165,0.7704907219102707,0.2887618848358428,0.470882558360511,-0.5600696415288071,-0.8918635876139045,0.9237871251617176,0.5112288247746054,0.4278421945586844,0.4402872522647182,-0.4361047365327778,0.8649510264612179,0.9140118603047264,0.5483344098809793,0.0737861721353965,0.6117110857282283,-0.4344057569163253,-0.518528727345685,0.0940655228570198,-0.106651386719517,-0.8722147756359973,-0.0697002655933707,-0.3467216079199205,0.1078368927423599,1.3321162578658443,-0.2314521812820634,0.8641349717010341,-0.3455058354254962,-0.3954150806025512,2
姑-嫂,1.2043382689656024,-1.17314702483622,1.4536673545672407,-1.5927441430391227,0.172675708133882,-0.5750282148797091,-0.1419208469148597,1.0457457436936113,0.4365189396945066,-0.8796261755296242,0.5563168884567455,0.7878453298262985,-2.086786944795973,-1.0005233311119046,-2.2777312384256323,-0.4067503600230572,0.3196446411796046,1.1883075285709614,-1.437128875730471,-0.2081855629029967,-1.5256716379339397,1.6153526637700917,1.3817701168959369,-0.7949074630780602,0.7684037107356133,-0.4008742378145831,0.676879317192386,-0.3183727431712148,-2.1153861068365813,-1.362962665829594,-0.67264225947682,0.3890643597078236,0.2747805209781168,0
姑母-侄女,0.5112286060051793,0.7246984445641158,1.571834769248927,-0.1523217412964761,0.9584397635602576,0.6534890752328811,-0.7730938158598551,0.7191189338452588,1.068683338231683,0.5888632745840182,-1.108782621612659,1.3591185467808828,-1.884808700671101,0.508433698775775,-1.8263521938440503,0.5637585928202054,0.6970206533225394,0.2532818681472865,-0.9947438391931672,0.976821312071821,-0.9372439569930692,0.0791815052443363,-0.0015063024818059,1.8011461582743398,1.4969678411966905,0.9879198392421132,1.4642646442018528,1.408511126478615,-0.1896695270981693,-0.8992288606871633,-1.7813909329776207,-1.2141642407815647,-2.088855752453704,0
姑母-侄子,0.4208229977929502,0.0434205837537389,0.1538257930686932,0.0277310589213547,0.8229632022798481,0.3024841352007125,0.9904777150158672,-0.5383942840708983,1.0314971971412608,1.0171726975338309,0.1543963170606823,0.8179123412449608,0.4758120275383417,-0.0026646500571487,0.340267220147543,1.0322801562617805,0.5201256476305387,0.326006086180239,0.2643520340283888,0.0640457462128397,0.4402117506639685,1.2801880473644722,1.3943453570720985,0.3069059924959235,-1.6331595341175666,1.7357320345803344,-0.0941021488377169,0.4532136666723261,0.2213065722362479,0.3760391034545207,-1.7427136536694534,0.0538438341509515,-0.6078431507464238,2
姑父-侄子,-0.7695175103347331,-0.8325080944310314,-0.8801390853960606,0.6111021316271267,-0.9788750627495996,-0.5604030090450354,-0.5874547073466212,-1.0609971798282622,-0.1398662472070365,0.4817859188465651,-0.1326898053650771,0.6224767670236556,0.084479179546402,-0.1000167165015151,0.9270599781035996,-1.126265618165476,-0.1874543751374637,0.0039416920343065,0.3324112704187432,-0.9448114581576132,-0.0412290791967436,-0.8006256128204144,1.092539592844227,-1.383547528384709,-0.3244424849560023,0.4938296387507885,-1.324391722290009,-1.236927992984954,-0.3775443153653314,0.0050520593405762,0.0364411945062503,0.8408833289366513,0.9629277904582672,1
姑表兄妹,-0.3174894692735875,-0.2607213183937507,-0.6881170365383206,-0.5844484618192701,-1.0330656872617636,-1.203912065770678,-1.682725447574701,-1.2406419252448562,-0.0840870355714033,0.1605538516342058,-0.4054216216695485,0.5322757327676686,-1.1021430046872216,-0.3920729158346144,0.189807538620349,-1.4609238777666012,0.5319186480100054,0.3571736081943615,-0.5013143753630981,-0.912784245320456,-0.7098968984477327,0.4003809292997215,0.24999850104142,-1.6099475535026508,0.1072992219838952,0.9879198392421132,-1.1931608344550977,-1.9717721928359453,-0.1192164814979835,-0.4354950555447328,-0.7628892445292107,0.7242848852646957,0.1551027349815689,1
姑表兄弟,-0.8850357874948035,-0.9784962074618264,0.5280226062273657,-0.642065357888976,-0.4234211614999203,-0.9455334293581096,0.5758837060029786,-0.6091634262047082,-0.8278098573798461,0.099366791212804,0.4414824394864417,-0.6553712182694936,0.0508161388589234,0.3948562879240137,1.1928720821349754,-0.2282659549024573,-0.1520753739990636,-0.3631424561320252,0.105547149117562,-1.4679226011645143,0.3644293978155232,0.4050359934164663,0.375750902803033,-1.0162763765267142,-0.7606815013431906,1.005724891512071,-0.8760195221873956,-1.4451338496094015,0.5931420906816729,1.4194401650249897,0.685359991787727,1.0692219477942306,1.3718268926131392,1
姑表姐妹,0.1948089772623774,-0.163395909706554,0.3163059882560116,-1.3622765587602992,-0.7350172524448624,0.4487361935474495,0.9162220716105738,0.0332026331637185,1.0500902676864718,0.3441150328984111,-0.7499249685804599,1.5695876267115192,-0.1932409061252971,0.9221799811643324,-0.7731344231536925,-0.4402161859831697,-0.1874543751374637,1.240253398594499,-0.756536511826927,0.0480321397942611,-0.0947225047368228,0.553998045152297,0.2374232608652587,0.337092662511649,-0.2299989865628997,0.4938296387507885,0.4144175415225637,-0.6306815281078861,0.7262200657042462,-0.2500015334877605,-0.2085149077788103,-1.024691769814637,-0.5779237042472869,0
姑表姐弟,-0.0914754487430148,-0.8933364748605293,0.5969535981250162,-0.9877667343072112,-0.6808266279326985,0.5364874285554916,0.0622821724496976,0.4414861454741591,-0.2328315999330918,1.1395468183766342,-0.0178553563947733,-0.0991315070242403,0.0466082587729884,0.4110816323314086,1.4988067679069368,0.1287028553387428,0.6026766502868056,0.5649570882885115,-0.4162403298751551,1.1209437698390283,-0.6430301165226339,1.056744969760726,0.0362194180466779,0.1559726424172955,0.0398395802745362,0.2668152223088286,0.0371287389971941,-0.042806168227093,0.5031187546369912,-0.7137353386301911,-0.0151285112379729,-0.5145735787498317,-0.3236084090046225,2
姨母-外甥,-2.4922466001566543,1.0328955720735722,-1.7762419800655138,0.6735204357026414,-1.0375815726377773,-0.4190260193098565,-2.369590149073667,-0.3696370989825827,0.2629836146058703,-0.7368563678796868,-0.6303057509030602,0.9682473983382726,-0.067004503547252,-0.0270026666682403,-0.8333182957645701,-1.4999673413867325,-1.8502674286422691,-1.277389768546285,-0.4389267420052732,-0.1014281867791389,0.3287671141221368,-0.7680401640032014,-1.569219577776581,-0.1106762760549469,-1.102477019337276,-0.6857550741339054,0.4144175415225637,-1.2491753963158037,-1.2542933272787549,-0.5282418165732189,-0.1741351039493282,-0.5631562636131463,-0.2438232183402572,0
姨母-外甥女,0.6016342142174084,-1.17314702483622,0.803746573817967,-0.1523217412964761,1.0939163248406674,1.00449401526505,-0.2904321337254468,2.352252983087021,1.9983368654922364,1.200733878798036,-1.568120417493874,0.3669071699650258,1.1953595222331983,1.7253345293303557,1.5740366086705335,1.199609286062343,-2.557847451410272,0.5234003922696815,-1.437128875730471,1.5853383559778085,2.1118812987914413,-1.736293500286102,-2.239899053838517,2.1633861984630465,2.0096611181878186,-1.8430834716811524,1.9891881955414972,0.1960181967244791,-1.8335739244358384,-1.362962665829594,-2.219733431803519,-1.5348099608794423,1.2920417019487738,0
姨父-外甥,0.0592005649440337,-0.5891945727130397,-0.082509036294679,0.5390810115399943,0.2539616449021277,1.4432501903052606,1.120425090975131,0.5558055289210825,0.8827526327795723,-0.5736908734226154,-0.3910673155482606,1.0283814211755973,0.5894247898585823,0.070349399776126,-0.4421231237938657,0.3629636370595303,0.3668166426974715,-0.4531819641728234,-0.5183291844606867,-0.1441311372286822,0.8547857985995817,0.0791815052443363,-1.3596322415072262,0.9559193978340236,-0.5268214100840792,-0.6679500218639478,0.7424947611098416,0.3797292466872269,-0.4010286638987267,0.7702128378255867,0.2556124439191994,-0.1356286368159762,0.3944583069746647,2
姨表兄妹,1.0235270525411442,0.1083041895452033,1.0991651105221822,-1.1222061584698582,1.2745517398812132,0.5364874285554916,0.9966656852996414,0.9586452610673842,0.5356819826022986,-0.4717124393869458,-0.7260011250449799,-1.2767561209218483,2.104261620795123,0.3624055991092254,-0.6327053870616446,1.1549881847821926,0.8228126573701844,0.994376280483088,-0.5977316269161,0.9234426240098924,-0.2418294249720404,-0.1908122135268572,-0.3284625470619997,0.6138038043224666,0.8403606618922627,-0.8994157013733971,0.5456484293574748,1.5922221764413629,1.4072661731727092,0.3992257937116422,0.7541195994466912,-0.5437231896678205,-0.9020510413212708,2
姨表兄弟,-0.784585111703438,-1.17314702483622,-0.5551786950214236,-1.5927441430391227,-0.3692305369877564,-0.6920298615570987,-0.8102216375625019,0.0658653141485538,-1.7202772435499774,-0.2065685108942047,-0.7642792747017478,0.1263710786157271,-2.086786944795973,-1.1952274640006375,1.092565627783513,-1.6784517465073323,-1.8974394301601365,1.9778847529287316,-1.0287734573883445,-0.1441311372286822,-0.081349148351803,0.8333018921569798,0.878760509849485,-0.9156541431409624,-1.7680788175362847,0.4537682711433838,0.4144175415225637,-1.0532169430222065,-2.1153861068365813,-0.7137353386301911,-0.8789210824537131,-0.7186208551757538,0.992847236957404,1
姨表姐妹,-0.5736386925415701,-0.7716797140015335,-0.0086544021186252,-1.3046596626905933,0.1320327397497591,-0.1070216281701508,0.6191994979893994,-1.2079792442600208,-0.0840870355714033,0.5582697443733173,-0.67815343797402,-0.2193995526988897,-0.1932409061252971,0.8978419645532407,0.265037379383946,0.1287028553387428,0.1899216370054709,0.450676174236729,-0.9607142209979902,0.7045900029559845,-0.3086962068971393,-0.3118438805622196,-0.4919406693520965,0.5333060176138653,-0.3649182699816177,-0.8415492814960348,0.3159943756463803,0.8573779765903714,-0.5889034521658889,-0.7137353386301911,0.577923104820595,-0.7186208551757538,0.2598207977285483,0
姨表姐弟,0.842715836116686,-1.17314702483622,0.2129095004095363,-1.3046596626905933,0.2810569571582096,-0.0485208048314561,1.120425090975131,-0.0647854097907871,0.8827526327795723,-0.145381450472803,-0.7642792747017478,0.4871752156396751,1.1953595222331983,-0.6111150653344389,0.791646264729125,-0.4736820119432822,0.4139886442153384,0.8142972644014915,-1.096832693778699,0.4964131195144624,1.0420127879898586,1.1126057391616626,-0.7308702326991613,0.1106926373937072,0.0668234369582798,-0.1337984537652184,0.0207248780178302,-0.5388260031265122,0.6087983230372699,0.5847193157686145,0.9775883243383257,1.78824568377129,0.992847236957404,2
婆婆-儿媳,-0.5435034898041604,0.1650773446127348,-0.9983065000777468,0.4814641154702884,-0.0711821021708553,-0.5604030090450354,0.1736656375576379,-1.2406419252448562,-0.9207752101059016,1.0936565230605828,1.8769130516152388,0.7728118241169674,0.5263065885695597,0.4354196489425002,-0.2013876333503553,0.5470256798401492,0.0955776339697372,-0.7440788363046335,0.468529743199452,0.2882362360729404,0.654185452824285,0.9170930462583848,0.878760509849485,-0.9609341481645508,0.1882507920351259,0.8810895256223673,-1.307987861310645,-0.0060639582345434,0.4091813605034101,-0.6905486483730696,-0.9175983617618806,-0.427124745995865,-0.0393736672628213,1
岳母-女婿,-0.4028725436962482,-0.3134392480993155,-0.3976221421125089,0.5102725635051414,-1.5975513592634702,-0.9260331549118778,-0.6864622318870128,0.1094155554616677,-1.001345182468483,0.2829279724770094,0.0587009429187624,-0.2544777326873292,-0.5887816342031715,-1.4223822857041588,0.6110946468964922,0.0171501021383674,0.0051646310604926,-0.4601080801759616,-0.1440033843137375,-0.9554871957699989,0.9706882206030863,0.1629726593457411,0.2583819944921941,-1.1370230565896169,-2.019928146584558,0.7920642642725793,-1.5540457760011035,-0.6123104231116113,0.6244545553928669,0.7392972508160914,-0.2600846135230336,0.5445289512704309,1.112525022953952,1
岳父-女婿,-1.0738830579825709,0.0336880428850192,-1.216916217238866,0.9596843528488468,-1.5289099015480627,-0.3995257448636247,0.4818265576896067,-1.0969261289115808,-1.0509267039223789,0.9682230491967092,0.2003300966488038,-0.029977380761317,-0.0973012401659829,-0.2022363862680996,1.513852736059656,-0.1791827434942918,0.357382242393898,-1.0474427172420924,1.7616552346161856,-0.8743515899158671,1.2345891199341437,-0.3174299575023133,0.908941086272272,-1.724656899562408,0.4661845158776853,0.9451877137942152,-2.564523612329919,-0.8621574510609483,0.5712233653838376,0.6960154290027978,0.2659263850680441,1.4617700414898145,1.447622823744286,1
