关系,互动强度,交配,亲密性,代沟评估,依恋,信任评估,信息传递,共有式分享,关系效价,具体性,冲突,可见性,同步性,品德评估,商品交换,对相关人员的重要性,对社会的重要性,平等性,强迫,持久性,服务交换,期待互惠性,正式性,爱的表达,独特性,理性,社会情感性,积极性,空间距离,职业性,联盟/联合组织,谈判,金钱交换
养父-养女,-0.6941795034912088,0.89501790976671,-0.14159274363552213,0.6039000196184134,-0.26084928796342877,-0.5165273915410143,0.19222954840896136,-1.2243105847524385,-0.4001692348399915,-1.1243744172152312,0.2548764599096981,-0.3697346097922014,-0.6603155956640638,0.09468741638721768,0.44558899721657885,-0.2728870561826072,0.307851640800138,-1.3050942325588384,0.7577814978584582,-1.777518991923701,-0.49592319628741627,0.0791815052443363,0.5643795054454525,-1.383547528384709,0.48507321555630556,0.22675385470142387,-2.095373188320112,-0.42859937314886354,0.5853139745038746,1.1411998819395313,-0.4276861571917593,0.8263085234776568,0.8282902812121508
养父-养子,1.2043382689656024,3.4498098878056234,0.8923721348292316,1.2881006604461704,1.0668210125845854,0.945993191926355,1.3803198428936585,0.6864562528604236,-0.009714753390559062,-1.5220903099543426,-0.24752425433538086,0.15643809003438947,-0.6476919554062593,0.8491659313310576,-1.1643295951243968,0.9988143303016679,0.1545426358670708,-1.1596457964929334,-0.0419145297282059,1.393175078954865,0.15937126657855308,-1.6245719614842287,0.17454705998445222,0.9257327278182979,1.0922099909405365,-0.507704551434329,0.7424947611098416,1.408511126478615,1.0784852937051752,-0.48186843605897584,-1.7813909329776207,-1.126715408027598,-1.1314334644813209
再从兄-再从弟,-0.8749907199156671,-1.1488156726644205,-1.175557622100276,-1.3046596626905933,-0.3150399124755926,-0.4872769798716669,0.22935737011160817,-1.371292649184197,-1.088112845012801,1.934978603854857,1.6185355414320552,-2.218855812039935,-0.6476919554062593,-0.027002666668240353,0.49072690167473704,-1.0760668792253074,0.3432306419385381,-0.5362953562104834,2.6804549258859702,0.016004926957103927,0.4268383942789487,1.447770355567282,0.7278576277355494,-0.8250941330937858,0.6334844273168954,0.8276743688124945,-1.5868534979598312,-0.7960214730743592,-1.6222147876352808,2.578774677881066,-0.2600846135230336,2.4295371239670454,0.5739749859694865
叔-嫂,-0.8046752468617112,0.23807140112813233,-1.8156311182927425,-1.419893454830005,-0.29697637097153784,0.341484684093176,0.37786865692219535,-0.3696370989825827,0.9819156756873643,0.22174091205560761,-0.36235870330568465,-0.8357732867814676,0.7577399932959757,0.6220111096275364,0.791646264729125,-0.6967875183440324,-0.9225513987908885,0.6619227123324479,-0.9834006331281082,0.6245219708630914,1.3451421993836408,0.06987137701084702,-0.17755966494806413,0.15094153074800828,0.012855723590792626,-0.044773192415430346,0.7643665757489931,0.6859143299584738,-0.39320054772092844,-1.2083847307821172,-0.2257048096935515,-0.36882552415988723,0.8133305579625822
叔母-侄女,0.029065362206624017,-0.16339590970655404,0.05042930522221784,1.0216225161237809,0.14558039587780008,0.09773125351528082,-0.04910129265824274,-0.5710569650557336,0.3621466575136623,0.894798576691027,-0.20446133597151694,1.1486494668502465,-0.2942300281877332,0.6301237818312331,-0.2013876333503553,0.4298952889797554,0.31964464117960467,-0.016836655975108476,-0.84161055731487,0.38431787458441213,0.025637702728355246,0.27469419814761425,0.24999850104142002,0.035225962354393264,0.6065005706331518,0.6941364767878121,0.4308214025019276,0.3429870366946774,-0.40102866389872677,-0.574615197087462,0.7455246484893207,-0.19392785865195394,0.7086124952156029
叔母-侄子,-1.809182004775368,-1.17314702483622,0.5083280371137516,0.3086134272611708,0.28105695715820966,0.1269816651846282,0.08084608330102101,-1.2406419252448562,1.2546140436837936,0.5888632745840182,0.15439631706068233,-0.23443305840822087,1.4478323273892886,0.2650535326648589,0.9721978825617578,0.19563450725896783,0.7441926548404062,-0.5155170082010685,-0.0759441479233831,0.30424984249151904,1.3094799156902543,0.4981372757513605,0.7781585884401946,-0.25154740279499976,-0.9585631170239768,1.3618259369112238,0.020724878017830278,-0.17140390320101653,0.9375792025048036,3.2743753855947118,0.1009033266865295,1.6716472400993343,1.2920417019487738
叔父-侄女,1.0235270525411442,0.6030416837051199,-0.14159274363552213,0.7119316997491119,0.877153826792012,0.565737840224839,0.8234025173539568,0.7191189338452588,1.1802417615029495,-1.399716189111539,-0.8791137236720515,-0.4749691497575196,1.6750578520297696,0.7031378316645079,0.641186583201931,0.6306902447404303,0.6970206533225394,-0.9310839683893685,-0.5183291844606867,0.8166852478860348,-1.6326584890140978,-1.456989653281419,-1.183578879040968,1.0766660778969257,0.8223714241031005,-0.961733384318249,0.8737256489447527,0.37972924668722696,0.23304874650294555,-0.15725477245927444,0.358751855407646,-0.6311720224217872,-1.011755678484773
叔父-侄子,0.7824454306418666,-1.17314702483622,1.0991651105221822,0.8559739399233766,1.4190600719136504,-0.04852080483145611,0.8976581607592503,0.5884682099059177,-0.3815761642947805,-2.1033673839576594,-1.568120417493874,0.5473092384769999,-2.086786944795973,0.4597576655535918,-2.6388344740908978,0.6641560707005429,-1.3313754119457344,0.7311838723638315,-1.437128875730471,-0.14413113722868223,-2.1675927444148892,1.3919095861663455,1.432071077600582,0.4729326775824142,1.254113131042998,2.109638132249445,0.3488020976051081,0.19601819672447915,-1.6926678332354665,-1.362962665829594,-0.2085149077788103,-1.5348099608794423,-1.879419626959745
同母异父兄-同母异父妹,-0.6339090980163895,-0.9784962074618264,-0.08250903629467907,-1.3190638867080198,0.6603913287433566,-0.019270393162108726,-0.06766520350956613,0.4251548049817415,-1.348415832645756,1.3537015298515402,2.1352905617984224,-1.046242366712104,-0.5971973943750413,-1.6333117630002865,-0.3217553785721105,-0.005160448501707199,0.06019863283133714,0.9597457004673965,2.510306834910084,-2.065763907458116,-1.2849512230035833,0.4702068910508922,0.24999850104142002,-0.7949074630780602,0.255710433744485,0.9345046824322403,-0.34016006352817535,-0.649052633104161,-0.8472312860332369,-1.0383490022298925,1.0033731772104373,1.78824568377129,0.4243777534738017
同母异父兄-同母异父弟,-0.9955315308653059,0.43272221850252574,-1.3232668904523834,-1.3478723347428727,0.4436288306947012,-0.7212802732264461,0.26648519181425495,-0.09744809077562243,-2.4268139242679982,-0.05360085984070033,2.0778733373132705,-0.14423202415223388,1.2206068027488075,-1.8766919291112025,-0.020836015517722534,-0.33981870810283227,-0.4822793846241314,-0.5362953562104834,1.8977737073968943,-0.8807570324832986,1.4967069050805313,0.6377891992537019,1.256017715134324,-1.730694233565553,0.1747588636932542,1.7624396129852709,-2.04616160538202,-2.44942092273909,1.1019696422385705,1.3730667845107465,0.9260186185941023,2.05059218203319,0.7534916649643083
